geo_type,region,transportation_type,alternative_name,sub-region,country,date,count
county,Johnson County,walking,NA,Kansas,United States,2020-06-01,173.8
county,Johnson County,walking,NA,Kansas,United States,2020-06-02,181.72
county,Johnson County,walking,NA,Kansas,United States,2020-06-03,169.68
county,Johnson County,walking,NA,Kansas,United States,2020-06-04,184.89
county,Johnson County,walking,NA,Kansas,United States,2020-06-05,189.62
county,Johnson County,walking,NA,Kansas,United States,2020-06-06,179.14
county,Johnson County,walking,NA,Kansas,United States,2020-06-07,129.43
county,Johnson County,walking,NA,Kansas,United States,2020-06-08,162.41
county,Johnson County,walking,NA,Kansas,United States,2020-06-09,177.27
county,Johnson County,walking,NA,Kansas,United States,2020-06-10,181.14
county,Johnson County,walking,NA,Kansas,United States,2020-06-11,199.67
county,Johnson County,walking,NA,Kansas,United States,2020-06-12,205.32
county,Johnson County,walking,NA,Kansas,United States,2020-06-13,202.19
county,Johnson County,walking,NA,Kansas,United States,2020-06-14,136.25
county,Johnson County,walking,NA,Kansas,United States,2020-06-15,173.94
county,Johnson County,walking,NA,Kansas,United States,2020-06-16,179.94
county,Johnson County,walking,NA,Kansas,United States,2020-06-17,178.61
county,Johnson County,walking,NA,Kansas,United States,2020-06-18,193.19
county,Johnson County,walking,NA,Kansas,United States,2020-06-19,192.52
county,Johnson County,walking,NA,Kansas,United States,2020-06-20,198.24
county,Johnson County,walking,NA,Kansas,United States,2020-06-21,129.58
county,Johnson County,walking,NA,Kansas,United States,2020-06-22,179.35
county,Johnson County,walking,NA,Kansas,United States,2020-06-23,186.83
county,Johnson County,walking,NA,Kansas,United States,2020-06-24,197.27
county,Johnson County,walking,NA,Kansas,United States,2020-06-25,196.72
county,Johnson County,walking,NA,Kansas,United States,2020-06-26,213.61
county,Johnson County,walking,NA,Kansas,United States,2020-06-27,193.55
county,Johnson County,walking,NA,Kansas,United States,2020-06-28,139.35
county,Johnson County,walking,NA,Kansas,United States,2020-06-29,174.47
county,Johnson County,walking,NA,Kansas,United States,2020-06-30,188.15
county,Johnson County,walking,NA,Kansas,United States,2020-07-01,177.38
county,Johnson County,walking,NA,Kansas,United States,2020-07-02,183.25
county,Johnson County,walking,NA,Kansas,United States,2020-07-03,169.15
county,Johnson County,walking,NA,Kansas,United States,2020-07-04,119.61
county,Johnson County,walking,NA,Kansas,United States,2020-07-05,125.16
county,Johnson County,walking,NA,Kansas,United States,2020-07-06,169.85
county,Johnson County,walking,NA,Kansas,United States,2020-07-07,188.95
county,Johnson County,walking,NA,Kansas,United States,2020-07-08,185.54
county,Johnson County,walking,NA,Kansas,United States,2020-07-09,205.08
county,Johnson County,walking,NA,Kansas,United States,2020-07-10,212.66
county,Johnson County,walking,NA,Kansas,United States,2020-07-11,201.22
county,Johnson County,walking,NA,Kansas,United States,2020-07-12,149.38
county,Johnson County,walking,NA,Kansas,United States,2020-07-13,185
county,Johnson County,walking,NA,Kansas,United States,2020-07-14,187.82
county,Johnson County,walking,NA,Kansas,United States,2020-07-15,175.28
county,Johnson County,walking,NA,Kansas,United States,2020-07-16,197.02
county,Johnson County,walking,NA,Kansas,United States,2020-07-17,210.16
county,Johnson County,walking,NA,Kansas,United States,2020-07-18,199.07
county,Johnson County,walking,NA,Kansas,United States,2020-07-19,130.85
county,Johnson County,walking,NA,Kansas,United States,2020-07-20,159.01
county,Johnson County,walking,NA,Kansas,United States,2020-07-21,162.06
county,Johnson County,walking,NA,Kansas,United States,2020-07-22,181.96
county,Johnson County,walking,NA,Kansas,United States,2020-07-23,193.16
county,Johnson County,walking,NA,Kansas,United States,2020-07-24,207.92
county,Johnson County,walking,NA,Kansas,United States,2020-07-25,219.9
county,Johnson County,walking,NA,Kansas,United States,2020-07-26,148.48
county,Johnson County,walking,NA,Kansas,United States,2020-07-27,157.85
county,Johnson County,walking,NA,Kansas,United States,2020-07-28,177.27
county,Johnson County,walking,NA,Kansas,United States,2020-07-29,163.21
county,Johnson County,walking,NA,Kansas,United States,2020-07-30,179.87
county,Johnson County,walking,NA,Kansas,United States,2020-07-31,205.57
county,Johnson County,walking,NA,Kansas,United States,2020-08-01,200.83
county,Johnson County,walking,NA,Kansas,United States,2020-08-02,144.98
county,Johnson County,walking,NA,Kansas,United States,2020-08-03,184.19
county,Johnson County,walking,NA,Kansas,United States,2020-08-04,190.8
county,Johnson County,walking,NA,Kansas,United States,2020-08-05,189.56
county,Johnson County,walking,NA,Kansas,United States,2020-08-06,186.46
county,Johnson County,walking,NA,Kansas,United States,2020-08-07,198.62
county,Johnson County,walking,NA,Kansas,United States,2020-08-08,194.22
county,Johnson County,walking,NA,Kansas,United States,2020-08-09,143.99
county,Johnson County,walking,NA,Kansas,United States,2020-08-10,176.34
county,Johnson County,walking,NA,Kansas,United States,2020-08-11,176.46
county,Johnson County,walking,NA,Kansas,United States,2020-08-12,186.27
county,Johnson County,walking,NA,Kansas,United States,2020-08-13,185.05
county,Johnson County,walking,NA,Kansas,United States,2020-08-14,207.62
county,Johnson County,walking,NA,Kansas,United States,2020-08-15,206.93
county,Johnson County,walking,NA,Kansas,United States,2020-08-16,135.37
county,Johnson County,walking,NA,Kansas,United States,2020-08-17,179.46
county,Johnson County,walking,NA,Kansas,United States,2020-08-18,173.22
county,Johnson County,walking,NA,Kansas,United States,2020-08-19,189.16
county,Johnson County,walking,NA,Kansas,United States,2020-08-20,174.95
county,Johnson County,walking,NA,Kansas,United States,2020-08-21,204.02
county,Johnson County,walking,NA,Kansas,United States,2020-08-22,195.5
county,Johnson County,walking,NA,Kansas,United States,2020-08-23,146.67
county,Johnson County,walking,NA,Kansas,United States,2020-08-24,165.78
county,Johnson County,walking,NA,Kansas,United States,2020-08-25,167.72
county,Johnson County,walking,NA,Kansas,United States,2020-08-26,173.92
county,Johnson County,walking,NA,Kansas,United States,2020-08-27,167.54
county,Johnson County,walking,NA,Kansas,United States,2020-08-28,191.96
county,Johnson County,walking,NA,Kansas,United States,2020-08-29,173.68
county,Johnson County,walking,NA,Kansas,United States,2020-08-30,144.29
county,Johnson County,walking,NA,Kansas,United States,2020-08-31,147.58
county,Johnson County,walking,NA,Kansas,United States,2020-09-01,159.31
county,Johnson County,walking,NA,Kansas,United States,2020-09-02,168.34
county,Johnson County,walking,NA,Kansas,United States,2020-09-03,181.17
county,Johnson County,walking,NA,Kansas,United States,2020-09-04,192.91
county,Johnson County,walking,NA,Kansas,United States,2020-09-05,174.52
county,Johnson County,walking,NA,Kansas,United States,2020-09-06,137.04
county,Johnson County,walking,NA,Kansas,United States,2020-09-07,135.14
county,Johnson County,walking,NA,Kansas,United States,2020-09-08,154.48
county,Johnson County,walking,NA,Kansas,United States,2020-09-09,154.76
county,Johnson County,walking,NA,Kansas,United States,2020-09-10,148.66
county,Johnson County,walking,NA,Kansas,United States,2020-09-11,178.31
county,Johnson County,walking,NA,Kansas,United States,2020-09-12,210.14
county,Johnson County,walking,NA,Kansas,United States,2020-09-13,140.85
county,Johnson County,walking,NA,Kansas,United States,2020-09-14,165.06
county,Johnson County,walking,NA,Kansas,United States,2020-09-15,161.11
county,Johnson County,walking,NA,Kansas,United States,2020-09-16,183.3
county,Johnson County,walking,NA,Kansas,United States,2020-09-17,173.75
county,Johnson County,walking,NA,Kansas,United States,2020-09-18,195.12
county,Johnson County,walking,NA,Kansas,United States,2020-09-19,206.84
county,Johnson County,walking,NA,Kansas,United States,2020-09-20,131.31
county,Johnson County,walking,NA,Kansas,United States,2020-09-21,155.84
county,Johnson County,walking,NA,Kansas,United States,2020-09-22,154.58
county,Johnson County,walking,NA,Kansas,United States,2020-09-23,165.81
county,Johnson County,walking,NA,Kansas,United States,2020-09-24,162.64
county,Johnson County,walking,NA,Kansas,United States,2020-09-25,204
county,Johnson County,walking,NA,Kansas,United States,2020-09-26,196.72
county,Johnson County,walking,NA,Kansas,United States,2020-09-27,124.1
county,Johnson County,walking,NA,Kansas,United States,2020-09-28,147.9
county,Johnson County,walking,NA,Kansas,United States,2020-09-29,152.29
county,Johnson County,walking,NA,Kansas,United States,2020-09-30,160.88
county,Johnson County,walking,NA,Kansas,United States,2020-10-01,163.93
county,Johnson County,walking,NA,Kansas,United States,2020-10-02,187.66
county,Johnson County,walking,NA,Kansas,United States,2020-10-03,198.17
county,Labette County,driving,NA,Kansas,United States,2020-01-13,100
county,Labette County,driving,NA,Kansas,United States,2020-01-14,85.48
county,Labette County,driving,NA,Kansas,United States,2020-01-15,84.09
county,Labette County,driving,NA,Kansas,United States,2020-01-16,96.53
county,Labette County,driving,NA,Kansas,United States,2020-01-17,98.53
county,Labette County,driving,NA,Kansas,United States,2020-01-18,104.63
county,Labette County,driving,NA,Kansas,United States,2020-01-19,64.79
county,Labette County,driving,NA,Kansas,United States,2020-01-20,88.96
county,Labette County,driving,NA,Kansas,United States,2020-01-21,99
county,Labette County,driving,NA,Kansas,United States,2020-01-22,82.08
county,Labette County,driving,NA,Kansas,United States,2020-01-23,89.96
county,Labette County,driving,NA,Kansas,United States,2020-01-24,103.4
county,Labette County,driving,NA,Kansas,United States,2020-01-25,97.45
county,Labette County,driving,NA,Kansas,United States,2020-01-26,69.11
county,Labette County,driving,NA,Kansas,United States,2020-01-27,83.01
county,Labette County,driving,NA,Kansas,United States,2020-01-28,83.01
county,Labette County,driving,NA,Kansas,United States,2020-01-29,88.65
county,Labette County,driving,NA,Kansas,United States,2020-01-30,88.11
county,Labette County,driving,NA,Kansas,United States,2020-01-31,104.94
county,Labette County,driving,NA,Kansas,United States,2020-02-01,89.88
county,Labette County,driving,NA,Kansas,United States,2020-02-02,63.63
county,Labette County,driving,NA,Kansas,United States,2020-02-03,95.83
county,Labette County,driving,NA,Kansas,United States,2020-02-04,88.49
county,Labette County,driving,NA,Kansas,United States,2020-02-05,64.17
county,Labette County,driving,NA,Kansas,United States,2020-02-06,89.5
county,Labette County,driving,NA,Kansas,United States,2020-02-07,112.05
county,Labette County,driving,NA,Kansas,United States,2020-02-08,99.92
county,Labette County,driving,NA,Kansas,United States,2020-02-09,75.91
county,Labette County,driving,NA,Kansas,United States,2020-02-10,98.3
county,Labette County,driving,NA,Kansas,United States,2020-02-11,109.19
county,Labette County,driving,NA,Kansas,United States,2020-02-12,89.11
county,Labette County,driving,NA,Kansas,United States,2020-02-13,93.05
county,Labette County,driving,NA,Kansas,United States,2020-02-14,115.29
county,Labette County,driving,NA,Kansas,United States,2020-02-15,97.07
county,Labette County,driving,NA,Kansas,United States,2020-02-16,95.29
county,Labette County,driving,NA,Kansas,United States,2020-02-17,108.88
county,Labette County,driving,NA,Kansas,United States,2020-02-18,94.75
county,Labette County,driving,NA,Kansas,United States,2020-02-19,93.44
county,Labette County,driving,NA,Kansas,United States,2020-02-20,103.24
county,Labette County,driving,NA,Kansas,United States,2020-02-21,126.72
county,Labette County,driving,NA,Kansas,United States,2020-02-22,104.79
county,Labette County,driving,NA,Kansas,United States,2020-02-23,89.5
county,Labette County,driving,NA,Kansas,United States,2020-02-24,91.12
county,Labette County,driving,NA,Kansas,United States,2020-02-25,99.85
county,Labette County,driving,NA,Kansas,United States,2020-02-26,105.1
county,Labette County,driving,NA,Kansas,United States,2020-02-27,103.09
county,Labette County,driving,NA,Kansas,United States,2020-02-28,124.56
county,Labette County,driving,NA,Kansas,United States,2020-02-29,122.47
county,Labette County,driving,NA,Kansas,United States,2020-03-01,99.69
county,Labette County,driving,NA,Kansas,United States,2020-03-02,110.35
county,Labette County,driving,NA,Kansas,United States,2020-03-03,117.45
county,Labette County,driving,NA,Kansas,United States,2020-03-04,108.88
county,Labette County,driving,NA,Kansas,United States,2020-03-05,116.99
county,Labette County,driving,NA,Kansas,United States,2020-03-06,130.42
county,Labette County,driving,NA,Kansas,United States,2020-03-07,128.65
county,Labette County,driving,NA,Kansas,United States,2020-03-08,109.96
county,Labette County,driving,NA,Kansas,United States,2020-03-09,106.1
county,Labette County,driving,NA,Kansas,United States,2020-03-10,119.23
county,Labette County,driving,NA,Kansas,United States,2020-03-11,103.01
county,Labette County,driving,NA,Kansas,United States,2020-03-12,107.18
county,Labette County,driving,NA,Kansas,United States,2020-03-13,119.07
county,Labette County,driving,NA,Kansas,United States,2020-03-14,112.9
county,Labette County,driving,NA,Kansas,United States,2020-03-15,89.65
county,Labette County,driving,NA,Kansas,United States,2020-03-16,83.78
county,Labette County,driving,NA,Kansas,United States,2020-03-17,81.7
county,Labette County,driving,NA,Kansas,United States,2020-03-18,92.2
county,Labette County,driving,NA,Kansas,United States,2020-03-19,79.92
county,Labette County,driving,NA,Kansas,United States,2020-03-20,80.77
county,Labette County,driving,NA,Kansas,United States,2020-03-21,73.98
county,Labette County,driving,NA,Kansas,United States,2020-03-22,51.97
county,Labette County,driving,NA,Kansas,United States,2020-03-23,70.73
county,Labette County,driving,NA,Kansas,United States,2020-03-24,61.24
county,Labette County,driving,NA,Kansas,United States,2020-03-25,66.18
county,Labette County,driving,NA,Kansas,United States,2020-03-26,70.73
county,Labette County,driving,NA,Kansas,United States,2020-03-27,82.24
county,Labette County,driving,NA,Kansas,United States,2020-03-28,61.08
county,Labette County,driving,NA,Kansas,United States,2020-03-29,52.74
county,Labette County,driving,NA,Kansas,United States,2020-03-30,53.9
county,Labette County,driving,NA,Kansas,United States,2020-03-31,57.3
county,Labette County,driving,NA,Kansas,United States,2020-04-01,71.35
county,Labette County,driving,NA,Kansas,United States,2020-04-02,61.78
county,Labette County,driving,NA,Kansas,United States,2020-04-03,74.21
county,Labette County,driving,NA,Kansas,United States,2020-04-04,56.83
county,Labette County,driving,NA,Kansas,United States,2020-04-05,45.71
county,Labette County,driving,NA,Kansas,United States,2020-04-06,73.98
county,Labette County,driving,NA,Kansas,United States,2020-04-07,59.85
county,Labette County,driving,NA,Kansas,United States,2020-04-08,73.05
county,Labette County,driving,NA,Kansas,United States,2020-04-09,71.51
county,Labette County,driving,NA,Kansas,United States,2020-04-10,71.27
county,Labette County,driving,NA,Kansas,United States,2020-04-11,59
county,Labette County,driving,NA,Kansas,United States,2020-04-12,45.71
county,Labette County,driving,NA,Kansas,United States,2020-04-13,75.83
county,Labette County,driving,NA,Kansas,United States,2020-04-14,64.63
county,Labette County,driving,NA,Kansas,United States,2020-04-15,81.24
county,Labette County,driving,NA,Kansas,United States,2020-04-16,76.37
county,Labette County,driving,NA,Kansas,United States,2020-04-17,89.11
county,Labette County,driving,NA,Kansas,United States,2020-04-18,73.36
county,Labette County,driving,NA,Kansas,United States,2020-04-19,63.71
county,Labette County,driving,NA,Kansas,United States,2020-04-20,81.16
county,Labette County,driving,NA,Kansas,United States,2020-04-21,85.64
county,Labette County,driving,NA,Kansas,United States,2020-04-22,72.43
county,Labette County,driving,NA,Kansas,United States,2020-04-23,86.95
county,Labette County,driving,NA,Kansas,United States,2020-04-24,86.41
county,Labette County,driving,NA,Kansas,United States,2020-04-25,87.18
county,Labette County,driving,NA,Kansas,United States,2020-04-26,70.73
county,Labette County,driving,NA,Kansas,United States,2020-04-27,75.37
county,Labette County,driving,NA,Kansas,United States,2020-04-28,80.77
county,Labette County,driving,NA,Kansas,United States,2020-04-29,80.31
county,Labette County,driving,NA,Kansas,United States,2020-04-30,95.37
county,Labette County,driving,NA,Kansas,United States,2020-05-01,106.02
county,Labette County,driving,NA,Kansas,United States,2020-05-02,87.26
county,Labette County,driving,NA,Kansas,United States,2020-05-03,75.98
county,Labette County,driving,NA,Kansas,United States,2020-05-04,93.98
county,Labette County,driving,NA,Kansas,United States,2020-05-05,99.61
county,Labette County,driving,NA,Kansas,United States,2020-05-06,87.03
county,Labette County,driving,NA,Kansas,United States,2020-05-07,90.58
county,Labette County,driving,NA,Kansas,United States,2020-05-08,113.59
county,Labette County,driving,NA,Kansas,United States,2020-05-09,101.16
county,Labette County,driving,NA,Kansas,United States,2020-05-10,80.08
county,Labette County,driving,NA,Kansas,United States,2020-05-11,NA
county,Labette County,driving,NA,Kansas,United States,2020-05-12,NA
county,Labette County,driving,NA,Kansas,United States,2020-05-13,97.92
county,Labette County,driving,NA,Kansas,United States,2020-05-14,110.19
county,Labette County,driving,NA,Kansas,United States,2020-05-15,118.76
county,Labette County,driving,NA,Kansas,United States,2020-05-16,109.58
county,Labette County,driving,NA,Kansas,United States,2020-05-17,100.69
county,Labette County,driving,NA,Kansas,United States,2020-05-18,110.81
county,Labette County,driving,NA,Kansas,United States,2020-05-19,116.37
county,Labette County,driving,NA,Kansas,United States,2020-05-20,121.78
county,Labette County,driving,NA,Kansas,United States,2020-05-21,134.44
county,Labette County,driving,NA,Kansas,United States,2020-05-22,161.47
county,Labette County,driving,NA,Kansas,United States,2020-05-23,121.93
county,Labette County,driving,NA,Kansas,United States,2020-05-24,108.73
county,Labette County,driving,NA,Kansas,United States,2020-05-25,122.08
county,Labette County,driving,NA,Kansas,United States,2020-05-26,113.2
county,Labette County,driving,NA,Kansas,United States,2020-05-27,123.78
county,Labette County,driving,NA,Kansas,United States,2020-05-28,120.62
county,Labette County,driving,NA,Kansas,United States,2020-05-29,143.71
county,Labette County,driving,NA,Kansas,United States,2020-05-30,151.35
county,Labette County,driving,NA,Kansas,United States,2020-05-31,125.71
county,Labette County,driving,NA,Kansas,United States,2020-06-01,137.07
county,Labette County,driving,NA,Kansas,United States,2020-06-02,115.75
county,Labette County,driving,NA,Kansas,United States,2020-06-03,125.33
county,Labette County,driving,NA,Kansas,United States,2020-06-04,135.83
county,Labette County,driving,NA,Kansas,United States,2020-06-05,162.47
county,Labette County,driving,NA,Kansas,United States,2020-06-06,158.07
county,Labette County,driving,NA,Kansas,United States,2020-06-07,136.14
county,Labette County,driving,NA,Kansas,United States,2020-06-08,127.64
county,Labette County,driving,NA,Kansas,United States,2020-06-09,124.71
county,Labette County,driving,NA,Kansas,United States,2020-06-10,116.29
county,Labette County,driving,NA,Kansas,United States,2020-06-11,133.13
county,Labette County,driving,NA,Kansas,United States,2020-06-12,175.37
county,Labette County,driving,NA,Kansas,United States,2020-06-13,181.24
county,Labette County,driving,NA,Kansas,United States,2020-06-14,138.84
county,Labette County,driving,NA,Kansas,United States,2020-06-15,129.96
county,Labette County,driving,NA,Kansas,United States,2020-06-16,139.54
county,Labette County,driving,NA,Kansas,United States,2020-06-17,136.45
county,Labette County,driving,NA,Kansas,United States,2020-06-18,147.26
county,Labette County,driving,NA,Kansas,United States,2020-06-19,170.97
county,Labette County,driving,NA,Kansas,United States,2020-06-20,151.58
county,Labette County,driving,NA,Kansas,United States,2020-06-21,126.02
county,Labette County,driving,NA,Kansas,United States,2020-06-22,143.01
county,Labette County,driving,NA,Kansas,United States,2020-06-23,139.92
county,Labette County,driving,NA,Kansas,United States,2020-06-24,137.76
county,Labette County,driving,NA,Kansas,United States,2020-06-25,141.08
county,Labette County,driving,NA,Kansas,United States,2020-06-26,180
county,Labette County,driving,NA,Kansas,United States,2020-06-27,149.96
county,Labette County,driving,NA,Kansas,United States,2020-06-28,126.8
county,Labette County,driving,NA,Kansas,United States,2020-06-29,144.56
county,Labette County,driving,NA,Kansas,United States,2020-06-30,132.05
county,Labette County,driving,NA,Kansas,United States,2020-07-01,144.09
county,Labette County,driving,NA,Kansas,United States,2020-07-02,184.56
county,Labette County,driving,NA,Kansas,United States,2020-07-03,168.26
county,Labette County,driving,NA,Kansas,United States,2020-07-04,120.15
county,Labette County,driving,NA,Kansas,United States,2020-07-05,140.15
county,Labette County,driving,NA,Kansas,United States,2020-07-06,140.31
county,Labette County,driving,NA,Kansas,United States,2020-07-07,148.03
county,Labette County,driving,NA,Kansas,United States,2020-07-08,155.6
county,Labette County,driving,NA,Kansas,United States,2020-07-09,150.73
county,Labette County,driving,NA,Kansas,United States,2020-07-10,187.26
county,Labette County,driving,NA,Kansas,United States,2020-07-11,145.79
county,Labette County,driving,NA,Kansas,United States,2020-07-12,132.74
county,Labette County,driving,NA,Kansas,United States,2020-07-13,157.92
county,Labette County,driving,NA,Kansas,United States,2020-07-14,157.92
county,Labette County,driving,NA,Kansas,United States,2020-07-15,155.29
county,Labette County,driving,NA,Kansas,United States,2020-07-16,165.25
county,Labette County,driving,NA,Kansas,United States,2020-07-17,191.66
county,Labette County,driving,NA,Kansas,United States,2020-07-18,154.13
county,Labette County,driving,NA,Kansas,United States,2020-07-19,139.07
county,Labette County,driving,NA,Kansas,United States,2020-07-20,157.53
county,Labette County,driving,NA,Kansas,United States,2020-07-21,158.3
county,Labette County,driving,NA,Kansas,United States,2020-07-22,148.11
county,Labette County,driving,NA,Kansas,United States,2020-07-23,162.86
county,Labette County,driving,NA,Kansas,United States,2020-07-24,183.71
county,Labette County,driving,NA,Kansas,United States,2020-07-25,146.49
county,Labette County,driving,NA,Kansas,United States,2020-07-26,166.56
county,Labette County,driving,NA,Kansas,United States,2020-07-27,140.93
county,Labette County,driving,NA,Kansas,United States,2020-07-28,145.87
county,Labette County,driving,NA,Kansas,United States,2020-07-29,155.14
county,Labette County,driving,NA,Kansas,United States,2020-07-30,161.62
county,Labette County,driving,NA,Kansas,United States,2020-07-31,179.54
county,Labette County,driving,NA,Kansas,United States,2020-08-01,188.42
county,Labette County,driving,NA,Kansas,United States,2020-08-02,139.07
county,Labette County,driving,NA,Kansas,United States,2020-08-03,155.98
county,Labette County,driving,NA,Kansas,United States,2020-08-04,144.63
county,Labette County,driving,NA,Kansas,United States,2020-08-05,177.53
county,Labette County,driving,NA,Kansas,United States,2020-08-06,173.13
county,Labette County,driving,NA,Kansas,United States,2020-08-07,207.34
county,Labette County,driving,NA,Kansas,United States,2020-08-08,182.7
county,Labette County,driving,NA,Kansas,United States,2020-08-09,165.87
county,Labette County,driving,NA,Kansas,United States,2020-08-10,153.44
county,Labette County,driving,NA,Kansas,United States,2020-08-11,147.72
county,Labette County,driving,NA,Kansas,United States,2020-08-12,167.8
county,Labette County,driving,NA,Kansas,United States,2020-08-13,162.01
county,Labette County,driving,NA,Kansas,United States,2020-08-14,189.03
county,Labette County,driving,NA,Kansas,United States,2020-08-15,162.24
county,Labette County,driving,NA,Kansas,United States,2020-08-16,129.27
county,Labette County,driving,NA,Kansas,United States,2020-08-17,156.99
county,Labette County,driving,NA,Kansas,United States,2020-08-18,132.2
county,Labette County,driving,NA,Kansas,United States,2020-08-19,143.63
county,Labette County,driving,NA,Kansas,United States,2020-08-20,170.35
county,Labette County,driving,NA,Kansas,United States,2020-08-21,198.76
county,Labette County,driving,NA,Kansas,United States,2020-08-22,128.34
county,Labette County,driving,NA,Kansas,United States,2020-08-23,123.24
county,Labette County,driving,NA,Kansas,United States,2020-08-24,159.15
county,Labette County,driving,NA,Kansas,United States,2020-08-25,144.94
county,Labette County,driving,NA,Kansas,United States,2020-08-26,141.47
county,Labette County,driving,NA,Kansas,United States,2020-08-27,136.29
county,Labette County,driving,NA,Kansas,United States,2020-08-28,162.55
county,Labette County,driving,NA,Kansas,United States,2020-08-29,131.74
county,Labette County,driving,NA,Kansas,United States,2020-08-30,105.41
county,Labette County,driving,NA,Kansas,United States,2020-08-31,110.27
county,Labette County,driving,NA,Kansas,United States,2020-09-01,124.32
county,Labette County,driving,NA,Kansas,United States,2020-09-02,118.84
county,Labette County,driving,NA,Kansas,United States,2020-09-03,172.82
county,Labette County,driving,NA,Kansas,United States,2020-09-04,210.5
county,Labette County,driving,NA,Kansas,United States,2020-09-05,180.23
county,Labette County,driving,NA,Kansas,United States,2020-09-06,117.61
county,Labette County,driving,NA,Kansas,United States,2020-09-07,164.94
county,Labette County,driving,NA,Kansas,United States,2020-09-08,141.7
county,Labette County,driving,NA,Kansas,United States,2020-09-09,129.65
county,Labette County,driving,NA,Kansas,United States,2020-09-10,148.8
county,Labette County,driving,NA,Kansas,United States,2020-09-11,157.68
county,Labette County,driving,NA,Kansas,United States,2020-09-12,150.04
county,Labette County,driving,NA,Kansas,United States,2020-09-13,125.48
county,Labette County,driving,NA,Kansas,United States,2020-09-14,136.99
county,Labette County,driving,NA,Kansas,United States,2020-09-15,147.57
county,Labette County,driving,NA,Kansas,United States,2020-09-16,145.17
county,Labette County,driving,NA,Kansas,United States,2020-09-17,158.38
county,Labette County,driving,NA,Kansas,United States,2020-09-18,166.64
county,Labette County,driving,NA,Kansas,United States,2020-09-19,170.58
county,Labette County,driving,NA,Kansas,United States,2020-09-20,124.86
county,Labette County,driving,NA,Kansas,United States,2020-09-21,134.13
county,Labette County,driving,NA,Kansas,United States,2020-09-22,124.56
county,Labette County,driving,NA,Kansas,United States,2020-09-23,133.2
county,Labette County,driving,NA,Kansas,United States,2020-09-24,131.2
county,Labette County,driving,NA,Kansas,United States,2020-09-25,171.35
county,Labette County,driving,NA,Kansas,United States,2020-09-26,140
county,Labette County,driving,NA,Kansas,United States,2020-09-27,106.02
county,Labette County,driving,NA,Kansas,United States,2020-09-28,135.06
county,Labette County,driving,NA,Kansas,United States,2020-09-29,108.34
county,Labette County,driving,NA,Kansas,United States,2020-09-30,151.27
county,Labette County,driving,NA,Kansas,United States,2020-10-01,147.72
county,Labette County,driving,NA,Kansas,United States,2020-10-02,169.65
county,Labette County,driving,NA,Kansas,United States,2020-10-03,164.79
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-13,100
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-14,108.4
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-15,102.61
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-16,115.73
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-17,81.8
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-18,125.45
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-19,90.3
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-20,98.84
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-21,102.8
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-22,85.64
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-23,93.81
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-24,111.09
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-25,124.34
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-26,95
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-27,99.06
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-28,100.88
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-29,99.03
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-30,105.91
county,Leavenworth County,driving,NA,Kansas,United States,2020-01-31,130.88
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-01,126.95
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-02,89.28
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-03,97.1
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-04,103.23
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-05,100.72
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-06,102.91
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-07,121.59
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-08,131.53
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-09,101.54
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-10,99.76
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-11,106.69
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-12,93.55
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-13,105.81
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-14,136.92
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-15,130.77
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-16,102.98
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-17,109.91
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-18,107.24
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-19,106.84
county,Leavenworth County,driving,NA,Kansas,United States,2020-02-20,106.71
